"order_no","user_id","withdraw_amount","loan_time","product_name","total_cycle"
"204692501725057107",2,"100.00",2022-07-19 12:15:59,灰度测试,6
"204699813235789838",2,"100.00",2022-07-19 12:45:02,灰度测试,12
"204988251780550740",20,"100.00",2022-07-20 09:03:35,灰度测试,6
"205007194956107865",20,"100.00",2022-07-20 09:05:47,灰度测试,6
"205057151553638417",26,"100.00",2022-07-20 12:24:20,灰度测试,6
"205068627878219842",29,"1000.00",2022-07-20 13:09:49,银信金,12
"205374302734913622",43,"1000.00",2022-07-21 09:24:28,银信金,6
"205388813789433893",45,"1000.00",2022-07-21 10:22:07,银信金,6
"205411658087141466",41,"1000.00",2022-07-21 11:53:02,银信金,6
"205620054589575256",26,"100.00",2022-07-22 01:41:06,灰度测试,6
"207149730386546731",26,"100.00",2022-07-26 07:00:12,灰度测试,6
"209392980061196310",185,"5000.00",2022-08-01 11:35:35,银信金,12
"210083289971691536",209,"9000.00",2022-08-03 09:16:53,银信金,12
"211915782584668173",27,"100.00",2022-08-08 10:40:03,灰度测试,12
"212217877602897982",517,"5000.00",2022-08-09 06:48:19,银信金,12
"212591792858730522",241,"3000.00",2022-08-10 07:25:03,银信金,12
"212593571491090517",720,"7000.00",2022-08-10 07:33:59,银信金,12
"212683319316451385",803,"1500.00",2022-08-10 13:29:02,银信金,6
"212685309303984139",808,"6000.00",2022-08-10 13:36:24,银信金,12
"212925185127485488",945,"12000.00",2022-08-11 08:12:52,银信金,12
"212941377485541423",1056,"3000.00",2022-08-11 06:33:49,银信金,12
"213001901837520897",1138,"8000.00",2022-08-11 10:34:31,银信金,12
"213004165083959326",1137,"8000.00",2022-08-11 10:44:25,银信金,12
"213007058138697729",1121,"9000.00",2022-08-11 10:55:02,银信金,12
"213016587496722472",1153,"2500.00",2022-08-11 11:33:12,银信金,6
"213071376272199689",1011,"8000.00",2022-08-11 15:13:24,银信金,12
"213127716659138630",1038,"3000.00",2022-08-17 15:55:06,银信金,12
"213249594014961668",1289,"3000.00",2022-08-12 02:59:52,银信金,12
"213272824813588574",1334,"4000.00",2022-08-12 04:31:38,银信金,12
"213323082172076073",1380,"12000.00",2022-08-12 07:51:28,银信金,12
"213586017167478809",207,"11000.00",2022-08-13 01:14:57,银信金,12
"213647781108256773",1037,"1000.00",2022-08-13 05:22:13,银信金,12
"213755162546802722",1006,"3000.00",2022-08-13 12:28:25,银信金,12
"213756742910218278",833,"4000.00",2022-08-13 12:34:21,银信金,6
"213949289704067106",1490,"1800.00",2022-08-14 01:19:10,银信金,12
"214060126120841258",1538,"3000.00",2022-08-14 08:39:09,银信金,6
"214103707992854619",1449,"2000.00",2022-08-14 11:32:37,银信金,6
"214336868119089232",663,"2000.00",2022-08-15 02:58:59,银信金,12
"214355323165741129",1530,"3000.00",2022-08-15 04:12:36,银信金,12
"214365641099055129",1528,"1000.00",2022-08-15 04:53:20,银信金,12
"214398965712556033",1589,"6000.00",2022-08-15 07:06:48,银信金,12
"214400392216317990",1593,"8000.00",2022-08-15 07:11:33,银信金,12
"214411987931762780",1563,"4000.00",2022-08-15 08:00:15,银信金,6
"214427298512900110",1449,"2000.00",2022-08-15 08:57:57,银信金,6
"214491764273319939",1528,"1000.00",2022-08-15 13:14:29,银信金,12
"214756235596140615",1823,"4000.00",2022-08-16 06:47:30,银信金,12
"214786697978843142",1869,"5000.00",2022-08-16 09:05:17,银信金,12
"214804933885694029",1889,"2000.00",2022-08-16 09:59:30,银信金,12
"214808668338786353",1790,"6000.00",2022-08-16 10:15:50,银信金,12
"214838691498168325",1885,"3000.00",2022-08-16 12:14:39,银信金,12
"214871261661237333",1839,"3000.00",2022-08-16 14:23:31,银信金,12
"215043293724151901",1962,"3000.00",2022-08-17 01:50:32,银信金,12
"215049817649451056",26,"100.00",2022-08-17 02:11:40,灰度测试,6
"215124035833565188",2175,"1000.00",2022-08-17 07:08:50,银信金,6
"215130251762733133",1006,"3000.00",2022-08-17 07:31:25,银信金,12
"215153123281473617",2214,"2000.00",2022-08-17 09:04:31,银信金,12
"215208098904805404",2024,"3000.00",2022-08-17 12:48:16,银信金,6
"215210612538609707",1006,"1000.00",2022-08-17 12:50:50,银信金,12
"215215900939391001",1006,"1000.00",2022-08-17 13:11:38,银信金,12
"215422913925484562",2336,"5000.00",2022-08-18 02:56:07,银信金,6
"215435435793584137",2354,"3000.00",2022-08-18 03:48:56,银信金,12
"215441177900617750",2371,"1500.00",2022-08-18 04:08:48,银信金,12
"215442623345856572",2376,"8000.00",2022-08-18 04:17:06,银信金,12
"215444234659041313",2380,"14000.00",2022-08-18 04:20:59,银信金,12
"215447472342962255",2383,"10000.00",2022-08-18 04:35:43,银信金,12
"215460380435157018",2408,"6000.00",2022-08-18 05:27:01,银信金,12
"215468274568269893",2435,"3000.00",2022-08-18 05:57:35,银信金,6
"215470848541331497",2449,"4000.00",2022-08-18 06:10:14,银信金,12
"215474178348945461",2435,"3000.00",2022-08-18 06:17:49,银信金,12
"215474706487316552",2461,"1000.00",2022-08-18 07:00:05,银信金,12
"215475993379475460",2460,"3000.00",2022-08-18 06:28:28,银信金,6
"215478973482799197",2468,"3000.00",2022-08-18 06:39:15,银信金,12
"215481380296069219",2481,"9000.00",2022-08-18 06:48:37,银信金,12
"215484560954232882",2477,"1000.00",2022-08-18 07:02:53,银信金,12
"215485034747007050",2435,"3000.00",2022-08-18 07:01:00,银信金,12
"215487872843780146",803,"1000.00",2022-08-18 07:12:28,银信金,6
"215492277492125760",2515,"6000.00",2022-08-18 07:35:20,银信金,6
"215494005872529447",2511,"4000.00",2022-08-18 07:41:39,银信金,12
"215494213540909065",2522,"3000.00",2022-08-18 07:41:24,银信金,12
"215506473382449206",2549,"8000.00",2022-08-18 08:28:20,银信金,12
"215529361388998666",2603,"9000.00",2022-08-18 09:58:47,银信金,12
"215545323932749824",2610,"3000.00",2022-08-18 11:04:24,银信金,6
"215551000503783472",2631,"5000.00",2022-08-18 11:24:50,银信金,12
"215560770543554590",2646,"11000.00",2022-08-18 12:05:10,银信金,12
"215591491953889327",2580,"1000.00",2022-08-18 14:07:13,银信金,6
"215594719101718533",2683,"6000.00",2022-08-18 14:27:52,银信金,12
"215611233099976748",2694,"7000.00",2022-08-18 15:26:39,银信金,12
"215785759104438276",2848,"3000.00",2022-08-19 03:02:47,银信金,12
"215790862129565703",2894,"6000.00",2022-08-19 03:19:51,银信金,12
"215795818731540537",2912,"10000.00",2022-08-19 03:40:36,银信金,12
"215800604851834916",2943,"4000.00",2022-08-19 03:56:44,银信金,12
"215804313258299483",2950,"6000.00",2022-08-19 04:13:03,银信金,12
"215822301688631392",3027,"6000.00",2022-08-19 05:26:17,银信金,12
"215828809470054410",3043,"6000.00",2022-08-19 05:52:54,银信金,12
"215832818754916418",2950,"2000.00",2022-08-19 06:03:02,银信金,12
"215838850621247558",3083,"3000.00",2022-08-19 06:30:15,银信金,12
"215850306737672200",3097,"6000.00",2022-08-19 07:20:06,银信金,6
"215852694315864095",1783,"3000.00",2022-08-19 09:09:26,银信金,6
"215868052380717145",3185,"3000.00",2022-08-19 08:26:42,银信金,12
"215869975800451146",3191,"10000.00",2022-08-19 08:32:14,银信金,12
"215872742564696118",3210,"10000.00",2022-08-19 08:45:23,银信金,12
"215873857385533496",3165,"10000.00",2022-08-19 08:48:52,银信金,12
"215874719038181381",2794,"5000.00",2022-08-19 08:50:53,银信金,12
"215903448925868053",1903,"2000.00",2022-08-19 10:46:56,银信金,12
"215911629659967490",2920,"5000.00",2022-08-20 06:32:23,银信金,12
"215942634924019781",2650,"3000.00",2022-08-19 13:20:33,银信金,12
"215945535520116803",3332,"3000.00",2022-08-19 13:33:42,银信金,12
"215980146174332941",1037,"2000.00",2022-08-19 15:48:32,银信金,12
"216135816995541057",3397,"3000.00",2022-08-20 02:08:52,银信金,12
"216143085934088204",3459,"3000.00",2022-08-20 02:40:39,银信金,6
"216143349697089538",2941,"4000.00",2022-08-20 06:18:44,银信金,12
"216143724906942493",3405,"3000.00",2022-08-20 02:43:38,银信金,12
"216155604341887056",1545,"3000.00",2022-08-20 03:28:18,银信金,6
"216160398053871657",2627,"10000.00",2022-08-20 03:48:21,银信金,12
"216172596352389176",3572,"3000.00",2022-08-20 04:34:11,银信金,12
"216173792546918473",3582,"3000.00",2022-08-20 04:44:27,银信金,6
"216173793008291874",2730,"4000.00",2022-08-20 04:40:58,银信金,6
"216189757041020997",1006,"3000.00",2022-08-20 05:41:27,银信金,12
"216203160505684067",3665,"3000.00",2022-08-20 06:39:46,银信金,12
"216211060640845841",3701,"12000.00",2022-08-20 07:07:36,银信金,12
"216217588194218005",3726,"10000.00",2022-08-20 07:33:49,银信金,12
"216218480247181391",3725,"5000.00",2022-08-20 07:36:39,银信金,12
"216219691532816476",3730,"3000.00",2022-08-20 07:45:53,银信金,12
"216225926613176340",3748,"3000.00",2022-08-20 08:08:44,银信金,6
"216233760402837568",3772,"3000.00",2022-08-20 08:38:09,银信金,12
"216248588257333284",3812,"5000.00",2022-08-20 09:37:03,银信金,12
"216251753677590577",3817,"3000.00",2022-08-20 09:50:43,银信金,6
"216257666656374822",3840,"3000.00",2022-08-20 10:18:11,银信金,12
"216267236376186946",3852,"1000.00",2022-08-20 10:58:49,银信金,12
"216271077628842062",3852,"2000.00",2022-08-20 11:04:48,银信金,12
"216278257283240035",3876,"5000.00",2022-08-20 11:38:00,银信金,6
"216304763183173707",3874,"3000.00",2022-08-20 13:22:56,银信金,12
"216306580059197476",3164,"3000.00",2022-08-20 13:27:18,银信金,12
"216318090181480458",3104,"7000.00",2022-08-20 14:17:17,银信金,12
"216493863366430749",3959,"5000.00",2022-08-21 01:52:45,银信金,12
"216498426844680202",2660,"3000.00",2022-08-21 02:08:22,银信金,12
"216502596934963230",3982,"8000.00",2022-08-21 02:31:11,银信金,12
"216521934106660928",4037,"3000.00",2022-08-21 03:42:59,银信金,12
"216535001255251974",4068,"3000.00",2022-08-21 10:13:24,银信金,6
"216568216363864090",4102,"6000.00",2022-08-21 06:53:33,银信金,12
"216576458032812032",4108,"7000.00",2022-08-21 07:19:58,银信金,12
"216586357181648976",4116,"4000.00",2022-08-21 07:58:10,银信金,12
"216657647762542607",4171,"7000.00",2022-08-21 12:42:53,银信金,12
"216684230330159111",1037,"1000.00",2022-08-21 14:26:08,银信金,12
"216752978344939522",2175,"1000.00",2022-08-21 18:59:42,银信金,6
"216869378057179156",2876,"5000.00",2022-08-22 02:43:16,银信金,12
"216873711385579533",4275,"3000.00",2022-08-22 03:00:09,银信金,12
"216883845734207584",4232,"8000.00",2022-08-22 03:48:13,银信金,6
"216889157446930512",4312,"5000.00",2022-08-22 04:03:06,银信金,12
"216903574842642485",4341,"6000.00",2022-08-22 05:01:59,银信金,12
"216928119632826375",4405,"3000.00",2022-08-22 06:38:52,银信金,12
"216932324988817410",3666,"3000.00",2022-08-22 07:25:27,银信金,6
"216940662183039040",4279,"3000.00",2022-08-22 07:29:53,银信金,12
"216941033446051905",4453,"6000.00",2022-08-22 07:31:18,银信金,12
"216949522440523843",4444,"3000.00",2022-08-22 08:04:08,银信金,12
"216965499928580171",4536,"3000.00",2022-08-22 09:13:01,银信金,6
"216967832481697842",4553,"3000.00",2022-08-22 09:15:57,银信金,12
"216970335432609838",4531,"3000.00",2022-08-22 09:23:54,银信金,12
"216973515054780480",4568,"3000.00",2022-08-22 09:41:52,银信金,6
"217027352998318093",4631,"15000.00",2022-08-22 13:11:34,银信金,12
"217192207441072153",1370,"7000.00",2022-08-23 00:06:10,银信金,12
"217206669833277465",4111,"3000.00",2022-08-23 01:04:48,银信金,12
"217222107250167865",4682,"5000.00",2022-08-23 02:04:56,银信金,12
"217226371288666198",4688,"3000.00",2022-08-23 02:26:19,银信金,12
"217233235103584332",4697,"7000.00",2022-08-23 02:50:10,银信金,12
"217236781811240979",3978,"5000.00",2022-08-23 03:16:23,银信金,12
"217248254037987341",4743,"8000.00",2022-08-23 03:52:49,银信金,12
"217259416360194117",4764,"3000.00",2022-08-23 04:42:47,银信金,6
"217262494970941440",4785,"3000.00",2022-08-23 04:49:46,银信金,6
"217286589053800513",3931,"3000.00",2022-08-23 06:25:49,银信金,12
"217316033088852042",4907,"11000.00",2022-08-23 08:22:08,银信金,12
"217325949241397347",4925,"7000.00",2022-08-23 09:08:16,银信金,12
"217329376679825409",4946,"3000.00",2022-08-23 09:11:21,银信金,12
"217377318723784788",5000,"3000.00",2022-09-01 00:19:40,银信金,12
"217383370437562443",4987,"5000.00",2022-08-23 12:46:40,银信金,12
"217388504236298269",4987,"3000.00",2022-08-23 13:04:53,银信金,12
"217391100191707217",5023,"2000.00",2022-08-23 13:18:56,银信金,12
"217504974727417894",2580,"1000.00",2022-08-23 20:47:41,银信金,6
"217556372882067530",5056,"6000.00",2022-08-24 00:13:50,银信金,12
"217584459170582577",5013,"3000.00",2022-08-24 03:08:29,银信金,6
"217596097030393863",4527,"3000.00",2022-08-24 02:54:07,银信金,12
"217603900474265621",5117,"4000.00",2022-08-24 03:22:50,银信金,12
"217610942404497475",3893,"7000.00",2022-08-24 03:51:14,银信金,12
"217618919576440843",2371,"1500.00",2022-08-24 04:20:20,银信金,12
"217653396516245559",5213,"4000.00",2022-08-24 06:47:06,银信金,12
"217665024515248208",5252,"6000.00",2022-08-24 07:24:23,银信金,12
"217672441068130384",5264,"6000.00",2022-08-24 08:04:23,银信金,12
"217674649809588278",5274,"5000.00",2022-08-24 08:04:46,银信金,12
"217681514236874802",5194,"3000.00",2022-08-24 08:31:41,银信金,6
"217691618331988065",5321,"11000.00",2022-08-24 09:15:54,银信金,12
"217692115872911384",5301,"15000.00",2022-08-24 09:18:51,银信金,12
"217692748021633101",5317,"12000.00",2022-08-24 09:17:55,银信金,12
"217693149475246152",5327,"7000.00",2022-08-24 09:18:09,银信金,12
"217704059333906442",5353,"5000.00",2022-08-24 10:03:02,银信金,12
"217707976402800725",2596,"5000.00",2022-08-24 10:19:01,银信金,12
"217717559812820996",5371,"3000.00",2022-08-24 10:56:56,银信金,12
"217745615940096063",5414,"1000.00",2022-08-24 12:45:40,银信金,12
"217761836911693826",5437,"11000.00",2022-08-24 13:49:31,银信金,12
"217762625646366780",4345,"1000.00",2022-08-24 13:53:14,银信金,6
"217956909154701395",4299,"4000.00",2022-08-25 02:44:00,银信金,6
"217963867555368968",5506,"8000.00",2022-08-25 03:10:56,银信金,12
"217979314812096525",5525,"4000.00",2022-08-25 04:12:36,银信金,12
"218026835466915873",1889,"1000.00",2022-08-25 07:21:21,银信金,12
"218030663851446365",5614,"9000.00",2022-08-25 07:37:21,银信金,12
"218037194122727428",5622,"8000.00",2022-08-25 08:02:22,银信金,6
"218040027614154822",5621,"5000.00",2022-08-25 08:13:42,银信金,12
"218041105646751788",2477,"5000.00",2022-08-25 08:17:50,银信金,12
"218068097674907706",5679,"3000.00",2022-08-25 10:05:36,银信金,12
"218103799078850610",5709,"3000.00",2022-08-25 12:27:12,银信金,12
"218109882920996939",5526,"11000.00",2022-08-25 12:51:21,银信金,12
"218303192608411682",5753,"5000.00",2022-08-26 01:39:24,银信金,6
"218360430580600930",5827,"3000.00",2022-08-26 05:30:30,银信金,12
"218405760684658707",5903,"3000.00",2022-08-26 10:33:45,银信金,12
"218421839620345955",1528,"1000.00",2022-08-26 09:30:45,银信金,12
"218460447819567125",1449,"2000.00",2022-08-26 12:04:39,银信金,6
"218686343037980703",6000,"3000.00",2022-08-27 03:01:53,银信金,6
"218701799689949212",6017,"6000.00",2022-08-27 04:03:36,银信金,6
"218711396672737295",5740,"8000.00",2022-08-27 04:41:25,银信金,12
"218724535913025567",6047,"11000.00",2022-08-27 05:34:20,银信金,12
"218739687794282513",6068,"3000.00",2022-08-27 06:33:53,银信金,6
"218802279770361949",6148,"2000.00",2022-08-27 10:42:46,银信金,12
"218809573958619173",2794,"6000.00",2022-08-27 11:11:44,银信金,12
"219067813934010430",2532,"11000.00",2022-08-28 04:17:44,银信金,6
"219077195031777297",6202,"4000.00",2022-08-28 04:54:59,银信金,12
"219158334991896590",3888,"3000.00",2022-08-28 10:17:57,银信金,12
"219405972345589829",6267,"6000.00",2022-08-29 02:41:19,银信金,12
"219412984169107471",4906,"9000.00",2022-08-29 03:09:20,银信金,12
"219421092463382534",6281,"9000.00",2022-08-29 03:41:46,银信金,12
"219433957677207623",5255,"3000.00",2022-08-29 04:36:44,银信金,6
"219441219254751258",2417,"1500.00",2022-08-29 05:01:34,银信金,12
"219448381326626828",6320,"6000.00",2022-08-29 05:29:53,银信金,12
"219468889849991208",4102,"1500.00",2022-08-29 06:51:39,银信金,12
"219469020846493782",2239,"5000.00",2022-08-29 06:51:59,银信金,12
"219479836656275541",6381,"15000.00",2022-08-29 07:35:01,银信金,12
"219799102572072972",3586,"5000.00",2022-08-30 04:45:37,银信金,12
"219852640945836111",6591,"3000.00",2022-08-30 08:16:14,银信金,12
"219864855438561333",6477,"4000.00",2022-08-30 09:04:56,银信金,12
"219894329420943433",6198,"3000.00",2022-08-30 11:02:29,银信金,12
"219908965092429840",6148,"1000.00",2022-08-30 12:00:21,银信金,12
"219981151190782046",6664,"5000.00",2022-08-30 16:46:59,银信金,12
"220096652487299155",6226,"3000.00",2022-08-31 00:25:56,银信金,6
"220117327558086695",5854,"7000.00",2022-08-31 01:48:17,银信金,12
"220146398329442374",6683,"3000.00",2022-08-31 03:44:01,银信金,12
"220176998713135126",4682,"1500.00",2022-08-31 05:45:05,银信金,6
"220189773787172893",6764,"10000.00",2022-08-31 06:35:56,银信金,12
"220204688023359540",4458,"3000.00",2022-08-31 07:38:03,银信金,6
"220238859437477923",5081,"3000.00",2022-08-31 09:51:00,银信金,6
"220239535190183995",6829,"4000.00",2022-08-31 09:53:49,银信金,12
"220242366492184671",6834,"4000.00",2022-08-31 10:04:52,银信金,6
"220276746652618841",2214,"4000.00",2022-08-31 12:21:40,银信金,12
"220294438793121850",6861,"3000.00",2022-08-31 13:31:55,银信金,12
"220307621343793231",6179,"3000.00",2022-08-31 14:24:24,银信金,6
"220486447206109223",6668,"3000.00",2022-09-01 02:15:07,银信金,6
"220514355333173299",6972,"3000.00",2022-09-01 04:05:57,银信金,12
"220525596101447750",6994,"3000.00",2022-09-01 04:50:22,银信金,6
"220532786744922200",7006,"10000.00",2022-09-01 05:19:37,银信金,12
"220544019636293709",5397,"6000.00",2022-09-01 06:07:55,银信金,12
"220565590631387189",2267,"1000.00",2022-09-01 07:29:22,银信金,6
"220565949156298833",2267,"1000.00",2022-09-01 07:30:46,银信金,12
"220578950257184821",7087,"3000.00",2022-09-01 08:22:44,银信金,6
"220657969950494793",26,"1100.00",2022-09-01 13:36:23,灰度测试,6
"220878224832467015",7320,"10000.00",2022-09-02 04:11:30,银信金,12
"220896093867741251",7179,"3000.00",2022-09-02 05:23:25,银信金,12
"221023645303181371",7538,"4000.00",2022-09-02 13:49:39,银信金,6
"221216437396705305",7709,"3000.00",2022-09-03 02:35:58,银信金,6
"221278941078491229",7813,"9000.00",2022-09-03 10:18:06,银信金,12
"221344202443853838",7879,"8000.00",2022-09-03 11:03:37,银信金,6
"221487884555915285",4800,"2000.00",2022-09-03 20:34:12,银信金,6
"221569709273911350",2175,"1000.00",2022-09-04 01:59:25,银信金,6
"221590206447489058",2267,"1000.00",2022-09-04 03:20:50,银信金,12
"221613341121056796",8079,"3000.00",2022-09-04 04:52:46,银信金,6
"221769204213354534",8162,"3000.00",2022-09-04 15:12:16,银信金,12
"221879724958421075",8172,"3000.00",2022-09-04 22:31:27,银信金,12
"221936357927424013",8199,"8000.00",2022-09-05 02:16:33,银信金,12
"221993912615702581",8030,"3000.00",2022-09-05 06:05:03,银信金,12
"222024385463193654",8358,"5000.00",2022-09-05 14:18:14,银信金,6
"222052427984146455",3697,"3000.00",2022-09-05 09:57:44,银信金,12
"222053107985682438",3697,"1000.00",2022-09-05 10:00:26,银信金,12
"222129670643126369",7199,"3000.00",2022-09-05 15:04:30,银信金,6
"222303820649205807",8542,"3000.00",2022-09-06 02:36:29,银信金,12
"222305958146215995",8548,"15000.00",2022-09-06 02:44:56,银信金,6
"222366470099832904",8658,"3000.00",2022-09-06 06:45:35,银信金,6
"222398283635625993",8709,"1000.00",2022-09-06 08:51:40,银信金,6
"222402592104386627",8326,"4000.00",2022-09-06 09:09:06,银信金,6
"222404167837290572",1037,"1000.00",2022-09-06 09:15:33,银信金,12
"222415495930974291",3087,"9000.00",2022-09-06 10:02:34,银信金,12
"222452038833934367",8767,"3000.00",2022-09-06 12:26:50,银信金,12
"222462976224006209",2461,"1000.00",2022-09-06 13:08:53,银信金,12
"222471176855883840",7106,"10000.00",2022-09-06 13:41:49,银信金,12
"222480894684958763",8788,"3000.00",2022-09-06 14:20:17,银信金,6
"222635100578385984",8787,"9000.00",2022-09-07 00:33:01,银信金,12
"222696357994041372",9003,"3000.00",2022-09-07 04:36:35,银信金,12
"222808693627031553",8602,"3000.00",2022-09-07 12:02:37,银信金,6
"222827839995646017",6377,"6000.00",2022-09-07 13:19:34,银信金,12
"222830173714780218",8791,"5000.00",2022-09-07 13:28:14,银信金,6
"223099122582949955",9338,"6000.00",2022-09-08 07:59:04,银信金,12
"223110331579371542",9353,"10000.00",2022-09-08 08:01:36,银信金,12
"223158290069196846",9278,"7500.00",2022-09-08 11:13:25,银信金,12
"223396157039185947",9353,"3000.00",2022-09-09 02:57:07,银信金,12
"223399629973229576",9607,"3000.00",2022-09-09 03:10:49,银信金,12
"223415911229558831",4030,"1500.00",2022-09-09 04:15:37,银信金,6
"223423927374975005",9658,"7000.00",2022-09-09 04:48:15,银信金,12
"223543221698039900",9833,"6000.00",2022-09-09 12:44:26,银信金,12
"223593586975969305",9854,"3000.00",2022-09-09 16:01:35,银信金,6
"223733695134175246",8950,"4000.00",2022-09-10 01:18:52,银信金,12
"223757594475499567",9943,"3000.00",2022-09-10 02:53:14,银信金,12
"223831181559468042",10028,"3000.00",2022-09-10 07:46:07,银信金,12
"223845301310591001",10036,"1000.00",2022-09-10 08:41:56,银信金,12
"224170701324685391",10151,"4000.00",2022-09-11 06:17:36,银信金,12
"224201012221710433",9485,"4000.00",2022-09-11 08:15:50,银信金,12
"224532203986620466",10197,"12000.00",2022-09-12 06:11:27,银信金,12
"224669166853034028",10216,"3000.00",2022-09-12 15:15:26,银信金,12
"224930402450673674",10251,"3000.00",2022-09-13 08:33:33,银信金,6
"224968991372873744",6951,"100.00",2022-09-13 11:06:53,灰度测试,6
"224969522577281080",6951,"100.00",2022-09-13 11:09:35,灰度测试,6
"225235820066508890",8923,"3000.00",2022-09-14 04:47:11,银信金,6
"225270933307396135",10187,"4000.00",2022-09-14 07:07:31,银信金,6
"225273746905239647",10187,"4000.00",2022-09-14 07:18:07,银信金,6
"225297493515178078",10151,"4000.00",2022-09-14 08:52:40,银信金,12
"225367642763038752",4682,"1500.00",2022-09-14 13:31:08,银信金,12
"225546900047269916",921,"3000.00",2022-09-15 01:23:32,银信金,12
"225563817428521024",10337,"4000.00",2022-09-15 02:30:26,银信金,12
"225728476626423834",9071,"3000.00",2022-09-15 13:27:14,银信金,6
"225887895393800216",2175,"1000.00",2022-09-15 23:58:29,银信金,6
"226285046070382611",10440,"6000.00",2022-09-17 02:16:27,银信金,6
"226296155808600085",8709,"2000.00",2022-09-17 03:00:29,银信金,12
"226317659829047311",5772,"3000.00",2022-09-17 07:10:20,银信金,12
"226362727579389993",10464,"6000.00",2022-09-17 07:25:25,银信金,12
"227022060004708412",10499,"11000.00",2022-09-19 03:04:57,银信金,12
"227907962084135008",1047,"3000.00",2022-09-21 13:45:42,银信金,12
"228185701131358287",27,"100.00",2022-09-22 08:10:04,灰度测试,6
"228254157386158176",6951,"100.00",2022-09-22 12:41:01,灰度测试,6
"228554639140851797",10682,"10000.00",2022-09-23 08:35:06,银信金,12
"228996577501515865",4800,"1000.00",2022-09-24 13:51:08,银信金,6
"229206047108239454",8950,"4000.00",2022-09-25 03:43:43,银信金,12
"229689974474281017",6951,"100.00",2022-09-26 11:46:54,灰度测试,12
"229690868980912184",6951,"100.00",2022-09-26 11:49:51,灰度测试,12
"229947810492059733",10036,"1000.00",2022-09-27 04:51:18,银信金,12
"230406499271315526",6951,"100.00",2022-09-28 11:13:35,灰度测试,6
"230640555531571221",10802,"100.00",2022-09-29 02:43:42,灰度测试,6
"230661252760866902",6421,"3000.00",2022-09-29 04:06:19,银信金,6
"230724171829743663",6951,"100.00",2022-09-29 08:16:26,灰度测试,6
"231071393272434689",10845,"3000.00",2022-09-30 07:15:41,银信金,6
"231135227530055770",10814,"3000.00",2022-09-30 11:37:00,银信金,6
"231173517457100803",5622,"1200.00",2022-09-30 14:01:36,银信金,12
"231238307453997129",5973,"6000.00",2022-09-30 18:19:31,银信金,6
"231442864758984774",2449,"4000.00",2022-10-01 07:51:49,银信金,12
"231853117359132727",7194,"1000.00",2022-10-02 11:02:26,银信金,12
"232866929365356630",2531,"5000.00",2022-10-05 06:11:05,银信金,6
"233285926950932501",5264,"2000.00",2022-10-06 09:55:53,银信金,12
"234282280720404522",10810,"3000.00",2022-10-09 03:54:46,银信金,12
"234343963069386766",10942,"3000.00",2022-10-09 07:59:59,银信金,12
"234388562081091590",6951,"100.00",2022-10-09 10:57:15,灰度测试,6
"234410352593473576",9389,"3000.00",2022-10-09 12:23:40,银信金,12
"234720212581224546",11092,"4000.00",2022-10-10 08:55:02,银信金,12
"234722267869876297",6951,"100.00",2022-10-10 09:03:17,灰度测试,6
"234722441300152334",6791,"3000.00",2022-10-10 13:36:33,银信金,12
"234757020480311358",11046,"7000.00",2022-10-10 11:21:24,银信金,12
"235442612524421168",10564,"3000.00",2022-10-12 10:47:55,银信金,12
"235459435064070228",6951,"100.00",2022-10-12 09:53:21,灰度测试,6
"235473280625152052",6951,"100.00",2022-10-12 10:48:28,灰度测试,6
"235844359663259698",6951,"100.00",2022-10-13 11:22:46,灰度测试,6
"236272749239210073",10036,"1000.00",2022-10-14 15:45:18,银信金,12
"236504565158121504",9724,"6000.00",2022-10-15 07:06:22,银信金,6
"237981261308760074",6951,"100.00",2022-10-19 08:54:01,灰度测试,6
"238383481678336084",6951,"100.00",2022-10-20 11:32:36,灰度测试,6
"238401059108819021",6951,"100.00",2022-10-20 12:42:44,银信金（自有风控1）,12
"238797139675844646",11268,"5000.00",2022-10-21 14:57:02,银信金（风擎1.0）,6
"239036344498786307",11400,"4000.00",2022-10-22 06:46:38,银信金（风擎1.0）,6
"239038693086728240",11402,"1000.00",2022-10-22 06:56:02,银信金（风擎1.0）,12
"239083341264064550",11430,"5000.00",2022-10-22 09:55:26,银信金,12
"239157952840339547",11305,"6000.00",2022-10-22 14:51:11,银信金,6
"239365130641608713",7194,"1000.00",2022-10-23 04:33:25,银信金,12
"239383460194684950",11478,"5500.00",2022-10-23 05:45:42,银信金（风擎1.0）,12
"239713850847531067",7194,"1000.00",2022-10-24 03:39:05,银信金,12
"239812243926159417",11612,"3000.00",2022-10-24 10:10:50,银信金（风擎1.0）,12
"239861797593681997",11644,"2000.00",2022-10-24 13:27:17,银信金（风擎1.0）,12
"239862684026277948",11644,"1000.00",2022-10-24 13:29:59,银信金（风擎1.0）,12
"240132919044214808",11339,"3000.00",2022-10-25 07:24:45,银信金（风擎1.0）,12
"240140074258403339",11776,"4500.00",2022-10-25 07:52:24,银信金（风擎1.0）,12
"240420980370051126",11862,"1000.00",2022-10-26 02:28:28,银信金,6
"240423196204077145",11885,"4500.00",2022-10-26 02:37:32,银信金（风擎1.0）,3
"240425461388283905",11703,"5000.00",2022-10-26 02:46:23,银信金（风擎1.0）,6
"240471825946120243",11970,"5500.00",2022-10-26 05:50:45,银信金（风擎1.0）,6
