customer_phone,apply_date_key,order_status_key,als_m12_id_nbank_orgnum,als_m3_id_nbank_min_inteday,als_m12_id_nbank_min_inteday,als_m12_id_nbank_week_orgnum,als_m12_id_min_inteday,als_d15_id_nbank_orgnum,als_m1_id_nbank_week_orgnum,als_m12_id_rel_orgnum,als_m12_id_cooff_orgnum,als_m12_id_bank_ret_orgnum,als_lst_id_nbank_consnum,als_m6_id_bank_min_inteday,als_d7_id_nbank_week_orgnum,als_m12_id_nbank_finlea_allnum,als_m12_id_bank_min_inteday,als_m12_id_af_orgnum,in_black_list,debt_pressure_index,model_risk_v7_stongyong_score,v6_seq_online,omriskscoregeneral,actual_age,gender,city_name,degree,card_num
c87a4ad1069365750d0281dcaa79bf71,2023-03-01,3,7.0,25.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,37.0,79.0,36.0,492.0,32.0,male,u,大学专科,1张
78a5a36af56d2f95090fc8238de4cf79,2023-02-28,3,,,,,,,,,,,,,,,,,,,57.0,43.0,597.0,33.0,female,宝鸡市,高中及以下,无信用卡
372eedb51ef6e507b6f0c1a57b72f11b,2023-02-06,3,,,,,,,,,,,,,,,,,,14.0,10.0,29.0,853.0,35.0,female,西安市,大学专科,1张
7d95b78e9e31438d7f3dcf8f31aea6c1,2023-03-04,2,3.0,-9999.0,2.0,0.0,0.0,0.0,-9999.0,4.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,0.0,0.0,,29.0,66.0,35.0,575.0,32.0,male,u,大学本科,2张
67f017dd653744d2985a51a2fe16d747,2023-02-24,2,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,0.0,0.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,27.0,33.0,35.0,767.0,53.0,male,西安市,大学专科,3张
4ffe8bcab99dc122d87a3acaf0b3e394,2023-02-19,6,14.0,0.0,0.0,4.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,53.0,0.0,1.0,53.0,0.0,,31.0,72.0,38.0,580.0,30.0,male,咸阳市,大学专科,无信用卡
bf76d533b35fa2a73bc284f8580755da,2023-03-13,2,2.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,24.0,27.0,40.0,644.0,43.0,female,洛阳市,大学专科,3张
07c6034f4be1a7d885b77494f50da29d,2023-03-08,3,,,,,,,,,,,,,,,,,,14.0,10.0,26.0,832.0,37.0,female,宝鸡市,大学本科,1张
ba2b3bfe52a95a4152bbba906bab9d6d,2023-01-28,3,3.0,-9999.0,0.0,2.0,0.0,0.0,-9999.0,1.0,0.0,1.0,1.0,-9999.0,-9999.0,0.0,116.0,0.0,,27.0,52.0,63.0,590.0,33.0,male,渭南市,大学专科,无信用卡
d80d82a98a82e3ea69b9efd6fee1a1a2,2023-02-18,3,1.0,-9999.0,-9999.0,0.0,37.0,0.0,-9999.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,9.0,20.0,20.0,803.0,31.0,female,西安市,大学专科,4张及以上
680a0e1e8704eaf9b95397424e221de0,2023-03-22,3,0.0,-9999.0,-9999.0,-9999.0,33.0,0.0,-9999.0,1.0,0.0,0.0,0.0,-9999.0,-9999.0,0.0,33.0,0.0,,24.0,23.0,47.0,747.0,45.0,male,宝鸡市,大学专科,无信用卡
623a391c8847715dd89991fb98c49990,2023-02-13,2,,,,,,,,,,,,,,,,,,9.0,57.0,57.0,633.0,34.0,male,西安市,大学专科,1张
7a28e5295da22d61302a5a7cb5baa6ba,2023-01-29,3,,,,,,,,,,,,,,,,,,18.0,15.0,35.0,799.0,34.0,female,延安市,大学专科,1张
cf566c91afba78a827912d2037fc14d5,2023-02-15,2,3.0,-9999.0,0.0,2.0,0.0,0.0,-9999.0,0.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,0.0,0.0,,24.0,31.0,37.0,597.0,39.0,male,咸阳市,大学专科,4张及以上
b1a549e55a4c6fad53dda7b52c4474ba,2023-03-02,6,1.0,13.0,11.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,75.0,-9999.0,0.0,18.0,0.0,,27.0,58.0,46.0,683.0,41.0,male,南阳市,大学专科,4张及以上
6a0d9a7e78a22d73036cac5b1e42c76c,2023-02-03,3,4.0,-9999.0,0.0,0.0,0.0,0.0,-9999.0,1.0,0.0,0.0,2.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,25.0,34.0,20.0,752.0,29.0,male,咸阳市,大学专科,2张
6e21ae3af3bc102f8c35ef8c51d96d94,2023-03-16,3,4.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,24.0,70.0,37.0,603.0,34.0,male,乐山市,高中及以下,无信用卡
ee5ec62e098bdd00c946f183f8c3590c,2023-02-23,3,,,,,,,,,,,,,,,,,,,36.0,37.0,800.0,35.0,male,u,高中及以下,无信用卡
4b5f2def2d3b66414119bd887ca103fb,2023-03-07,2,,,,,,,,,,,,,,,,,,22.0,39.0,37.0,736.0,45.0,female,宝鸡市,大学专科,2张
9d78dbce73aebcbe5a90bf7885551dba,2023-02-09,3,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,27.0,23.0,26.0,803.0,39.0,female,u,高中及以下,无信用卡
7eadc09cfc18e81e2eddac52d95a3679,2023-02-08,3,,,,,,,,,,,,,,,,,,,19.0,32.0,819.0,50.0,female,u,大学专科,无信用卡
42cfd33e041a06b2b7559b4bc16552f0,2023-02-27,3,9.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,-9999.0,0.0,0.0,-9999.0,0.0,,22.0,53.0,34.0,653.0,30.0,male,u,大学专科,1张
1bad705eb9f759ed5403235092ab4c0a,2023-03-13,2,2.0,-9999.0,97.0,0.0,97.0,0.0,-9999.0,0.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,24.0,14.0,31.0,811.0,25.0,female,延安市,大学本科,2张
cb462f8812d7a58ef72158be790efa61,2023-02-21,6,40.0,0.0,0.0,13.0,0.0,3.0,1.0,4.0,6.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,True,42.0,46.0,55.0,580.0,33.0,male,延安市,大学本科,4张及以上
e8aed2b5a853b086fa3ad67252d6434f,2023-02-10,3,1.0,-9999.0,313.0,1.0,0.0,0.0,-9999.0,2.0,0.0,0.0,1.0,24.0,-9999.0,0.0,24.0,0.0,,18.0,17.0,17.0,792.0,32.0,female,西安市,大学专科,1张
2bf3ada97e8c16d97462d249e6b5d6e5,2023-02-25,3,6.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,-9999.0,0.0,0.0,-9999.0,0.0,,39.0,25.0,51.0,658.0,37.0,male,渭南市,大学专科,2张
f79736937e9e96788c701c00d75ab2f8,2023-02-21,3,3.0,-9999.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,91.0,-9999.0,0.0,27.0,0.0,,22.0,58.0,30.0,605.0,54.0,male,西安市,大学专科,4张及以上
21d40573e25b1d514780058b70d5d108,2023-02-14,3,,,,,,,,,,,,,,,,,,22.0,23.0,28.0,682.0,27.0,male,u,大学专科,1张
1c03ee3f02e24cc563f0b6b51c76aab5,2023-03-07,3,0.0,-9999.0,-9999.0,-9999.0,9.0,0.0,-9999.0,3.0,0.0,0.0,0.0,9.0,-9999.0,0.0,9.0,0.0,,22.0,27.0,32.0,748.0,41.0,female,郑州市,大学专科,3张
3ccaae82564584a8b43579204e8c55f3,2023-03-18,3,2.0,-9999.0,210.0,0.0,210.0,0.0,-9999.0,0.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,30.0,44.0,46.0,583.0,28.0,male,咸阳市,大学专科,1张
389850dd69175fbfa4ea60633814bca3,2023-02-13,3,19.0,0.0,0.0,11.0,0.0,0.0,-9999.0,6.0,0.0,1.0,1.0,14.0,-9999.0,2.0,0.0,1.0,,36.0,44.0,29.0,654.0,37.0,female,渭南市,大学本科,2张
a501b38a229fcf5d1e94948554f3c0ef,2023-03-10,3,1.0,-9999.0,-9999.0,1.0,156.0,0.0,-9999.0,2.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,21.0,28.0,47.0,626.0,27.0,female,u,大学本科,3张
0d682b1f8bce7518e42f3447aad68136,2023-03-11,2,2.0,-9999.0,49.0,1.0,49.0,0.0,-9999.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,24.0,30.0,28.0,755.0,33.0,male,u,大学专科,2张
e58d74e5e07d5c89908a66f3c0d66228,2023-02-10,3,6.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,-9999.0,2.0,0.0,-9999.0,0.0,,9.0,40.0,31.0,682.0,39.0,male,西安市,大学专科,2张
dd13013113ab2832fe12a5cfaf7148b5,2023-03-06,3,3.0,-9999.0,64.0,0.0,64.0,0.0,-9999.0,2.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,24.0,,,,25.0,male,宝鸡市,大学本科,无信用卡
db11330280cb2e3d7a21485daa90b656,2023-03-06,2,1.0,-9999.0,-9999.0,0.0,11.0,0.0,-9999.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,11.0,0.0,,18.0,20.0,24.0,726.0,52.0,male,宝鸡市,大学专科,1张
4512978af6e7fa296f84aeaf7a5bcc03,2023-03-13,6,,,,,,,,,,,,,,,,,,22.0,50.0,42.0,647.0,45.0,male,咸阳市,,
5d0bddf28f360333d33f888e302a3d70,2023-03-06,2,,,,,,,,,,,,,,,,,,20.0,49.0,31.0,653.0,43.0,male,咸阳市,大学专科,2张
8f6e62b06e735aafdae6e91c86194610,2023-01-28,3,3.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,25.0,48.0,36.0,695.0,28.0,male,渭南市,高中及以下,无信用卡
8734b064bdcb563216e8c058d8a3a36c,2023-03-09,6,,,,,,,,,,,,,,,,,,15.0,6.0,22.0,862.0,42.0,female,宝鸡市,大学本科,3张
9556ecea20da49951f7fcc8e68dc3761,2023-02-15,3,5.0,18.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,24.0,35.0,30.0,673.0,25.0,male,西安市,大学专科,2张
424a808613478c9562e7f3fa8bd9fb0c,2023-02-14,2,1.0,-9999.0,100.0,1.0,12.0,0.0,-9999.0,2.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,24.0,29.0,24.0,744.0,36.0,female,咸阳市,大学专科,1张
bc816e68d4f1a3a657300b55af7e73a4,2023-03-07,3,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,21.0,28.0,40.0,839.0,29.0,female,宝鸡市,大学专科,1张
79da381e48055aa5cb0eeb6555dd93b8,2023-02-12,3,,,,,,,,,,,,,,,,,,21.0,18.0,35.0,779.0,47.0,female,u,高中及以下,1张
eda24830b8a91a4e3b28d07be73d2063,2023-03-14,6,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,1.0,0.0,0.0,0.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,22.0,10.0,9.0,900.0,46.0,male,咸阳市,大学专科,1张
c1778b99ee80c7b634bb889f24525794,2023-03-06,3,,,,,,,,,,,,,,,,,,24.0,17.0,32.0,790.0,48.0,male,泰安市,大学专科,1张
c5526a8f16f41966803a49bb9f2ca51a,2023-03-17,3,5.0,-9999.0,0.0,2.0,0.0,0.0,-9999.0,1.0,1.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,23.0,32.0,31.0,698.0,47.0,female,宝鸡市,大学专科,3张
7c2a09667beff13919d09dfac564effe,2023-02-04,2,1.0,-9999.0,-9999.0,1.0,61.0,0.0,-9999.0,2.0,0.0,1.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,24.0,83.0,41.0,572.0,24.0,male,晋中市,大学本科,无信用卡
b6698c79a8cf2adcee2fa432ab98bd49,2023-03-03,2,0.0,-9999.0,-9999.0,-9999.0,58.0,0.0,-9999.0,1.0,0.0,0.0,0.0,-9999.0,-9999.0,0.0,58.0,0.0,,25.0,29.0,24.0,706.0,33.0,female,u,大学本科,1张
c6d5f02908c8681269f9ff5c04f98f51,2023-03-09,3,4.0,-9999.0,3.0,2.0,0.0,0.0,-9999.0,2.0,1.0,0.0,1.0,30.0,-9999.0,0.0,30.0,0.0,,33.0,66.0,46.0,543.0,30.0,male,宝鸡市,大学专科,1张
ea05a790162ae7d2007f42059af5e217,2023-03-06,2,,,,,,,,,,,,,,,,,,11.0,22.0,38.0,817.0,41.0,male,西安市,大学专科,1张
827c5cdc5fe520e7dc57b4b762ea6e0c,2023-03-16,3,6.0,0.0,0.0,1.0,0.0,0.0,-9999.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,31.0,39.0,49.0,624.0,32.0,male,u,大学专科,1张
f857145c7930b9fe301b0e884f39ae27,2023-02-04,2,,,,,,,,,,,,,,,,,,19.0,10.0,28.0,812.0,34.0,female,u,大学本科,1张
d29124e91affcbd8cb28a190a8fcdf73,2023-02-24,3,1.0,-9999.0,-9999.0,1.0,39.0,0.0,-9999.0,2.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,118.0,0.0,,15.0,31.0,34.0,830.0,54.0,male,西安市,大学专科,3张
85a8f11016e057a52e977d4ec3e618a2,2023-02-06,2,2.0,9.0,8.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,25.0,24.0,25.0,736.0,41.0,male,铜川市,硕士（含）及以上,4张及以上
d5775acd7d6212f726670a25b9e80053,2023-03-03,2,,,,,,,,,,,,,,,,,,18.0,56.0,48.0,609.0,39.0,female,西安市,大学专科,2张
29dd812e1b7dce6c5db9929b2e8e3d02,2023-03-01,3,1.0,-9999.0,-9999.0,0.0,251.0,0.0,-9999.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,27.0,17.0,30.0,850.0,39.0,female,咸阳市,大学专科,2张
f09d6006a05d1003f21266a340a46697,2023-02-18,3,2.0,-9999.0,10.0,1.0,9.0,0.0,-9999.0,0.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,129.0,0.0,,31.0,38.0,33.0,623.0,43.0,male,渭南市,大学本科,3张
2b10a5f3b6fcb78749ae3bd2f1720f09,2023-03-24,3,27.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,89.0,-9999.0,1.0,0.0,0.0,,38.0,58.0,19.0,643.0,35.0,male,u,大学专科,1张
083120a3838220f7d7cc3b24b33db862,2023-03-13,3,10.0,0.0,0.0,5.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,-9999.0,0.0,0.0,-9999.0,0.0,True,36.0,62.0,58.0,517.0,38.0,male,咸阳市,大学专科,1张
eb1a11f5ce4ee60240a94004855eb85e,2023-03-21,2,0.0,-9999.0,-9999.0,-9999.0,0.0,0.0,-9999.0,2.0,0.0,0.0,0.0,-9999.0,-9999.0,0.0,0.0,0.0,,24.0,16.0,28.0,738.0,30.0,female,u,大学本科,1张
e022e9457a3b4906248c6461a0b6b9a0,2023-02-22,6,2.0,-9999.0,14.0,0.0,6.0,0.0,-9999.0,3.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,7.0,0.0,,28.0,45.0,33.0,616.0,25.0,male,商洛市,大学本科,2张
3931a8244efa90158d3d3437155c63cd,2023-03-10,6,,,,,,,,,,,,,,,,,,18.0,39.0,43.0,601.0,45.0,male,西安市,大学专科,2张
d3983aaece94832d40f73837063723ef,2023-02-22,2,0.0,-9999.0,-9999.0,-9999.0,231.0,0.0,-9999.0,0.0,0.0,0.0,0.0,-9999.0,-9999.0,0.0,231.0,0.0,,19.0,21.0,18.0,740.0,46.0,female,西安市,大学专科,4张及以上
266c3690b88214eaa26566c843b2a3d6,2023-02-18,3,7.0,0.0,0.0,7.0,0.0,0.0,-9999.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,1.0,177.0,1.0,,27.0,59.0,37.0,546.0,35.0,male,宝鸡市,大学专科,1张
a47d75c5cb53523d7a7c4ccb5c32f399,2023-03-15,2,2.0,7.0,7.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,-9999.0,0.0,0.0,-9999.0,0.0,,35.0,31.0,23.0,734.0,41.0,male,u,大学本科,3张
802ec4d717c5485c8db79590de66fd55,2023-03-16,2,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,0.0,0.0,0.0,0.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,24.0,38.0,50.0,693.0,28.0,male,咸阳市,大学专科,无信用卡
14a11a91705427c3966b34b665fc69ac,2023-02-09,3,5.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,18.0,-9999.0,0.0,18.0,1.0,,23.0,10.0,26.0,641.0,33.0,male,u,大学专科,3张
01b532f34fe5ccd58e6d3b99f12941cd,2023-02-17,3,,,,,,,,,,,,,,,,,,22.0,51.0,35.0,642.0,38.0,male,u,高中及以下,无信用卡
8b66d41e446f7e8ca6e18b0602be469f,2023-03-09,2,8.0,3.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,15.0,-9999.0,0.0,15.0,0.0,,39.0,57.0,32.0,666.0,51.0,male,宝鸡市,大学专科,2张
d6fcd6384d17ab7fe0ffc237f7b8c5b6,2023-03-08,2,2.0,-9999.0,249.0,1.0,249.0,0.0,-9999.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,18.0,25.0,28.0,708.0,41.0,female,西安市,大学专科,无信用卡
ce1c348a6fae2d788b62d85c3a07e29e,2023-03-20,3,1.0,-9999.0,-9999.0,0.0,39.0,0.0,-9999.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,39.0,0.0,,28.0,26.0,25.0,693.0,41.0,male,u,大学专科,3张
e5dfab5b9ae5e74407e7091ee3e7eed2,2023-02-08,2,,,,,,,,,,,,,,,,,,18.0,31.0,27.0,826.0,50.0,female,西安市,大学专科,4张及以上
7104e21ec4be9ef38b272a677db0689d,2023-03-13,2,0.0,-9999.0,-9999.0,-9999.0,314.0,0.0,-9999.0,0.0,0.0,0.0,0.0,-9999.0,-9999.0,0.0,314.0,0.0,,15.0,10.0,40.0,837.0,29.0,female,宝鸡市,大学专科,2张
1cc9872c89a668ed3761c4c697e7a974,2023-02-03,3,0.0,-9999.0,-9999.0,-9999.0,281.0,0.0,-9999.0,1.0,0.0,0.0,0.0,-9999.0,-9999.0,0.0,281.0,0.0,,19.0,51.0,36.0,706.0,26.0,male,西安市,大学本科,2张
c95fcc850aadfd0dc09801fb8ff32003,2023-02-06,3,1.0,-9999.0,37.0,1.0,37.0,0.0,-9999.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,21.0,18.0,19.0,838.0,38.0,female,渭南市,大学本科,2张
bf02a1a9b5fd1610a3e08ea16811ef0f,2023-02-14,6,,,,,,,,,,,,,,,,,,18.0,61.0,47.0,689.0,40.0,male,西安市,大学专科,无信用卡
2dd9efcc9079b8be83430826947bf3ef,2023-02-25,3,12.0,0.0,0.0,7.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,47.0,0.0,0.0,9.0,0.0,,37.0,31.0,51.0,620.0,33.0,male,石嘴山市,大学本科,2张
ed903cf78f03a73ac929e0ebacdef411,2023-03-01,3,,,,,,,,,,,,,,,,,,18.0,12.0,16.0,836.0,39.0,male,渭南市,大学专科,无信用卡
52e318d14a608b130175fdfb247861c9,2023-02-09,3,6.0,-9999.0,0.0,5.0,0.0,0.0,-9999.0,3.0,1.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,30.0,52.0,23.0,675.0,27.0,male,宝鸡市,硕士（含）及以上,2张
406270c90b90332bf06ec805362101ae,2023-02-22,6,1.0,-9999.0,-9999.0,0.0,148.0,0.0,-9999.0,2.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,25.0,10.0,21.0,894.0,39.0,male,u,大学本科,2张
24004dde41bd6cdb988018ab7a121575,2023-02-06,2,2.0,-9999.0,16.0,0.0,16.0,0.0,-9999.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,15.0,43.0,38.0,625.0,43.0,male,西安市,大学本科,无信用卡
a5f63c2e5e572893da3d2ce9b6f0f452,2023-02-01,2,3.0,-9999.0,36.0,0.0,36.0,0.0,-9999.0,2.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,25.0,39.0,49.0,657.0,32.0,male,延安市,大学专科,2张
69cde28e9ab1e25f991dba5a05de46ec,2023-02-27,3,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,21.0,30.0,32.0,784.0,31.0,male,西安市,大学专科,无信用卡
26c5b95ec4f983d1a6161b288d9f423e,2023-02-02,3,4.0,-9999.0,0.0,0.0,0.0,0.0,-9999.0,3.0,0.0,0.0,1.0,1.0,-9999.0,0.0,1.0,0.0,,19.0,24.0,30.0,661.0,45.0,female,渭南市,大学专科,2张
f8c79230fce5d0a24ea89b96a17ee95d,2023-03-24,2,0.0,-9999.0,-9999.0,-9999.0,28.0,0.0,-9999.0,0.0,0.0,0.0,0.0,28.0,-9999.0,0.0,28.0,0.0,,18.0,25.0,37.0,790.0,39.0,female,宝鸡市,大学专科,2张
c8886a58981a4ae8f1202329066175c2,2023-03-24,3,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,-9999.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,21.0,19.0,40.0,815.0,50.0,female,延安市,大学本科,2张
6c07793fed6f7e412415129c8c381703,2023-02-03,3,2.0,-9999.0,216.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,-9999.0,-9999.0,0.0,5.0,0.0,,30.0,25.0,34.0,813.0,40.0,male,u,大学专科,3张
b1e0f33120fb629e915562071be883a5,2023-03-10,3,5.0,8.0,5.0,4.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,42.0,-9999.0,0.0,42.0,0.0,,32.0,27.0,22.0,742.0,34.0,male,西安市,大学专科,2张
aafc2d16c07658a351cc2d7cdf56c155,2023-03-15,3,4.0,-9999.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-9999.0,1.0,0.0,-9999.0,0.0,,18.0,24.0,18.0,743.0,46.0,male,西安市,大学专科,2张
c422d33791efd5d1ce33f519274ae735,2023-03-08,3,7.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,,36.0,42.0,31.0,649.0,36.0,male,u,大学专科,4张及以上
21cd7ae617e340678ee9281d5e991454,2023-02-22,6,25.0,0.0,0.0,9.0,0.0,5.0,3.0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,36.0,60.0,53.0,541.0,36.0,female,咸阳市,大学专科,2张
2e9a320e6bc520be3a187fca1835b311,2023-03-15,3,22.0,0.0,0.0,11.0,0.0,3.0,1.0,6.0,1.0,0.0,1.0,8.0,1.0,0.0,8.0,0.0,,42.0,66.0,42.0,517.0,26.0,male,u,大学专科,2张
e729f12bb2e469a9173a6b28db99fad8,2023-02-21,3,1.0,-9999.0,-9999.0,0.0,28.0,0.0,-9999.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,258.0,0.0,,25.0,16.0,24.0,777.0,29.0,male,渭南市,大学专科,1张
a920181c7a6d1a3ac221b3279dcfaef1,2023-03-21,3,22.0,0.0,0.0,8.0,0.0,1.0,7.0,4.0,0.0,0.0,1.0,58.0,0.0,1.0,58.0,1.0,,36.0,72.0,31.0,472.0,26.0,male,宝鸡市,大学专科,1张
17f0899d3df98f6abe63ab77f12650f6,2023-03-06,2,3.0,14.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-9999.0,0.0,0.0,-9999.0,0.0,,22.0,20.0,31.0,698.0,40.0,female,延安市,大学专科,4张及以上
d720d68d4f4cf530533032e89ef5eacf,2023-03-20,2,1.0,-9999.0,-9999.0,1.0,-9999.0,0.0,-9999.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,27.0,11.0,22.0,838.0,27.0,female,渭南市,大学专科,2张
d9165bc39aaa2f173169a79cb4d9ff1d,2023-03-07,3,11.0,26.0,0.0,4.0,0.0,0.0,-9999.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,162.0,0.0,,33.0,69.0,41.0,530.0,43.0,male,临汾市,大学专科,2张
5c5029cbb49226c330341d5f98ffcbfa,2023-03-09,2,1.0,-9999.0,-9999.0,0.0,-9999.0,1.0,0.0,0.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,21.0,17.0,25.0,900.0,46.0,male,宝鸡市,高中及以下,1张
aa7708d18eb91620c3fa2a340724ed2c,2023-03-23,2,,,,,,,,,,,,,,,,,,16.0,19.0,36.0,866.0,33.0,female,宝鸡市,大学本科,1张
c506cd01676f1a0c6ef431ea7be76ad9,2023-02-27,3,2.0,28.0,10.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,25.0,67.0,41.0,483.0,35.0,male,渭南市,大学专科,1张
fce46a904eae6fadaf51cb29f7fa48f5,2023-03-03,3,,,,,,,,,,,,,,,,,,,11.0,25.0,822.0,42.0,male,u,大学专科,无信用卡
a8ff78fb8ec30efb9557497340f73e2e,2023-02-06,6,8.0,0.0,0.0,5.0,0.0,2.0,1.0,4.0,0.0,2.0,1.0,17.0,1.0,0.0,17.0,0.0,,37.0,25.0,37.0,630.0,35.0,male,u,高中及以下,无信用卡
a8ff78fb8ec30efb9557497340f73e2e,2023-02-06,3,8.0,0.0,0.0,5.0,0.0,2.0,1.0,4.0,0.0,2.0,1.0,17.0,1.0,0.0,17.0,0.0,,37.0,25.0,37.0,630.0,35.0,male,u,高中及以下,无信用卡
49a34fea931ab84877b4579d9e208ee5,2023-02-09,3,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,27.0,42.0,34.0,695.0,27.0,male,延安市,大学专科,2张
59edfe2e7c7d20780e18820bfd03f21a,2023-03-14,3,,,,,,,,,,,,,,,,,,,11.0,25.0,835.0,48.0,female,西安市,大学专科,无信用卡
fe376fd8cd766360f9537c793290d21b,2023-02-17,3,,,,,,,,,,,,,,,,,,23.0,21.0,43.0,712.0,25.0,male,云浮市,大学专科,1张
da663d9019db9d261dcef627391a0612,2023-03-02,3,7.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,0.0,1.0,1.0,1.0,-9999.0,0.0,1.0,0.0,,33.0,55.0,33.0,600.0,27.0,female,天水市,大学本科,2张
