gender_0,gender_1,degree_1,degree_2,degree_3,degree_4,degree_5,card_num_0,card_num_1,card_num_2,card_num_3,card_num_4,card_num_5,model_risk_v7_stongyong_score,omriskscoregeneral,als_m12_id_nbank_orgnum,als_m12_id_nbank_min_inteday,als_m12_id_min_inteday,als_m3_id_nbank_min_inteday,debt_pressure_index,v6_seq_online,als_m12_id_nbank_week_orgnum,als_lst_id_nbank_consnum,als_d15_id_nbank_orgnum,als_m1_id_nbank_week_orgnum,actual_age,order_status_key,fold
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,722.0,5.0,0.0,0.0,-9999.0,26.0,34.0,2.0,1.0,0.0,-9999.0,30.0,0.0,3.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59.0,666.0,3.0,0.0,0.0,0.0,34.0,32.0,3.0,3.0,3.0,3.0,34.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,766.0,1.0,-9999.0,-9999.0,-9999.0,21.0,26.0,0.0,1.0,0.0,-9999.0,54.0,1.0,2.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,621.0,1.0,-9999.0,-9999.0,-9999.0,27.0,37.0,1.0,1.0,0.0,-9999.0,42.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,557.0,1.0,-9999.0,5.0,-9999.0,24.0,50.0,0.0,1.0,0.0,-9999.0,46.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68.0,459.0,5.0,0.0,0.0,47.0,21.0,69.0,4.0,1.0,0.0,-9999.0,29.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,900.0,3.0,114.0,4.0,-9999.0,25.0,11.0,1.0,1.0,0.0,-9999.0,39.0,1.0,4.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,677.0,1.0,-9999.0,105.0,-9999.0,24.0,34.0,1.0,1.0,0.0,-9999.0,55.0,1.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69.0,574.0,0.0,-9999.0,5.0,-9999.0,27.0,44.0,-9999.0,0.0,0.0,-9999.0,39.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,595.0,5.0,25.0,2.0,-9999.0,19.0,48.0,1.0,1.0,0.0,-9999.0,32.0,0.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62.0,625.0,6.0,0.0,0.0,0.0,31.0,32.0,1.0,1.0,0.0,0.0,36.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,772.0,3.0,5.0,5.0,52.0,26.0,59.0,2.0,1.0,0.0,1.0,34.0,0.0,2.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,732.0,1.0,-9999.0,-9999.0,-9999.0,27.0,40.0,1.0,1.0,0.0,-9999.0,44.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,710.0,0.0,-9999.0,-9999.0,-9999.0,25.0,30.0,-9999.0,0.0,0.0,-9999.0,45.0,1.0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,760.0,2.0,55.0,55.0,55.0,25.0,23.0,2.0,1.0,0.0,0.0,33.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,784.0,1.0,-9999.0,-9999.0,-9999.0,16.0,13.0,0.0,1.0,1.0,0.0,50.0,0.0,4.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62.0,660.0,7.0,0.0,0.0,2.0,18.0,63.0,4.0,1.0,1.0,0.0,57.0,1.0,3.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,637.0,4.0,9.0,0.0,-9999.0,30.0,43.0,0.0,1.0,0.0,-9999.0,31.0,0.0,4.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,809.0,2.0,28.0,28.0,-9999.0,22.0,28.0,1.0,1.0,0.0,-9999.0,47.0,1.0,4.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,761.0,1.0,-9999.0,-9999.0,-9999.0,24.0,24.0,0.0,1.0,0.0,-9999.0,51.0,1.0,3.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,659.0,5.0,4.0,0.0,7.0,28.0,29.0,4.0,1.0,1.0,1.0,30.0,0.0,4.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53.0,610.0,1.0,-9999.0,0.0,-9999.0,31.0,56.0,0.0,1.0,0.0,-9999.0,35.0,1.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,71.0,653.0,2.0,0.0,0.0,-9999.0,25.0,38.0,0.0,3.0,0.0,-9999.0,36.0,0.0,3.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,651.0,5.0,0.0,0.0,0.0,33.0,30.0,3.0,1.0,1.0,1.0,26.0,1.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,689.0,1.0,-9999.0,-9999.0,-9999.0,21.0,39.0,0.0,1.0,0.0,-9999.0,38.0,0.0,3.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,762.0,2.0,205.0,205.0,-9999.0,19.0,19.0,1.0,1.0,0.0,-9999.0,52.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53.0,609.0,1.0,-9999.0,10.0,-9999.0,29.0,38.0,0.0,1.0,0.0,-9999.0,48.0,0.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,690.0,2.0,174.0,0.0,-9999.0,27.0,36.0,0.0,1.0,1.0,0.0,32.0,0.0,3.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,677.0,1.0,-9999.0,-9999.0,-9999.0,25.0,39.0,0.0,1.0,0.0,-9999.0,38.0,0.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,776.0,2.0,55.0,55.0,-9999.0,27.0,29.0,0.0,1.0,0.0,-9999.0,42.0,1.0,4.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0,644.0,2.0,0.0,0.0,-9999.0,27.0,46.0,0.0,2.0,0.0,-9999.0,51.0,0.0,2.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,558.0,5.0,0.0,0.0,0.0,35.0,40.0,3.0,1.0,1.0,1.0,27.0,0.0,4.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,815.0,3.0,0.0,0.0,0.0,19.0,46.0,0.0,1.0,0.0,-9999.0,46.0,0.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,734.0,0.0,-9999.0,10.0,-9999.0,27.0,41.0,-9999.0,0.0,0.0,-9999.0,54.0,1.0,4.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,792.0,0.0,-9999.0,104.0,-9999.0,24.0,29.0,-9999.0,0.0,0.0,-9999.0,32.0,1.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,569.0,5.0,0.0,0.0,0.0,31.0,48.0,2.0,1.0,0.0,-9999.0,27.0,0.0,3.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,757.0,4.0,5.0,0.0,5.0,19.0,15.0,2.0,1.0,1.0,0.0,39.0,1.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,675.0,3.0,0.0,0.0,0.0,40.0,34.0,3.0,1.0,3.0,3.0,31.0,0.0,2.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,703.0,1.0,-9999.0,-9999.0,-9999.0,25.0,38.0,1.0,1.0,0.0,-9999.0,31.0,1.0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66.0,572.0,2.0,24.0,0.0,-9999.0,27.0,35.0,1.0,1.0,0.0,-9999.0,35.0,0.0,2.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,745.0,1.0,-9999.0,38.0,-9999.0,18.0,24.0,0.0,1.0,0.0,-9999.0,41.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,601.0,2.0,296.0,296.0,-9999.0,21.0,42.0,0.0,1.0,0.0,-9999.0,50.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68.0,469.0,5.0,0.0,0.0,29.0,32.0,47.0,5.0,1.0,0.0,1.0,28.0,0.0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,785.0,4.0,9.0,1.0,-9999.0,24.0,40.0,3.0,1.0,0.0,0.0,35.0,1.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,776.0,1.0,236.0,9.0,-9999.0,25.0,34.0,1.0,1.0,0.0,-9999.0,37.0,1.0,0.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,791.0,3.0,0.0,0.0,-9999.0,24.0,22.0,0.0,2.0,0.0,-9999.0,42.0,1.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,832.0,1.0,-9999.0,22.0,-9999.0,18.0,31.0,1.0,1.0,0.0,-9999.0,32.0,1.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,770.0,2.0,1.0,1.0,10.0,24.0,25.0,2.0,1.0,1.0,0.0,29.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,811.0,0.0,-9999.0,-9999.0,-9999.0,22.0,21.0,-9999.0,0.0,0.0,-9999.0,40.0,1.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,670.0,2.0,195.0,31.0,-9999.0,31.0,29.0,0.0,1.0,0.0,-9999.0,37.0,1.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,694.0,0.0,-9999.0,-9999.0,-9999.0,21.0,38.0,-9999.0,0.0,0.0,-9999.0,32.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,750.0,3.0,60.0,41.0,-9999.0,13.0,17.0,1.0,1.0,0.0,-9999.0,32.0,0.0,2.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,745.0,8.0,1.0,1.0,1.0,30.0,20.0,3.0,1.0,1.0,0.0,49.0,1.0,2.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,709.0,7.0,0.0,0.0,0.0,31.0,17.0,2.0,2.0,1.0,1.0,37.0,0.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,663.0,3.0,76.0,4.0,-9999.0,29.0,30.0,0.0,1.0,0.0,-9999.0,36.0,1.0,2.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,741.0,1.0,-9999.0,103.0,-9999.0,21.0,38.0,0.0,1.0,0.0,-9999.0,31.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,814.0,1.0,122.0,122.0,-9999.0,10.0,23.0,0.0,1.0,0.0,-9999.0,40.0,1.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,900.0,0.0,-9999.0,-9999.0,-9999.0,27.0,17.0,-9999.0,0.0,0.0,-9999.0,35.0,1.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.0,522.0,4.0,2.0,2.0,2.0,40.0,47.0,0.0,1.0,1.0,0.0,32.0,0.0,2.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,617.0,1.0,-9999.0,140.0,-9999.0,16.0,33.0,1.0,1.0,0.0,-9999.0,33.0,0.0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,723.0,1.0,106.0,29.0,-9999.0,18.0,36.0,0.0,1.0,0.0,0.0,37.0,0.0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,743.0,1.0,14.0,14.0,73.0,24.0,32.0,1.0,1.0,1.0,1.0,39.0,1.0,0.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,758.0,0.0,-9999.0,21.0,-9999.0,22.0,32.0,-9999.0,0.0,0.0,-9999.0,46.0,1.0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,692.0,0.0,-9999.0,-9999.0,-9999.0,21.0,39.0,-9999.0,0.0,0.0,-9999.0,39.0,0.0,3.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,788.0,1.0,-9999.0,-9999.0,-9999.0,18.0,27.0,1.0,1.0,0.0,-9999.0,36.0,1.0,4.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,758.0,0.0,-9999.0,1.0,-9999.0,27.0,36.0,-9999.0,0.0,0.0,-9999.0,26.0,1.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,694.0,2.0,170.0,0.0,-9999.0,19.0,26.0,1.0,1.0,0.0,-9999.0,34.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,706.0,6.0,19.0,8.0,24.0,32.0,63.0,2.0,1.0,0.0,-9999.0,32.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,621.0,1.0,-9999.0,170.0,-9999.0,29.0,55.0,0.0,1.0,0.0,-9999.0,34.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,703.0,0.0,-9999.0,-9999.0,-9999.0,24.0,37.0,-9999.0,0.0,0.0,-9999.0,47.0,0.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,794.0,1.0,56.0,56.0,-9999.0,31.0,33.0,1.0,1.0,0.0,-9999.0,47.0,0.0,2.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63.0,626.0,5.0,0.0,0.0,2.0,40.0,53.0,4.0,1.0,3.0,1.0,29.0,0.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,794.0,2.0,43.0,2.0,-9999.0,18.0,49.0,0.0,1.0,0.0,-9999.0,30.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,580.0,6.0,1.0,1.0,1.0,25.0,40.0,4.0,1.0,3.0,1.0,43.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.0,538.0,6.0,0.0,0.0,-9999.0,31.0,49.0,1.0,5.0,0.0,-9999.0,24.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,626.0,1.0,-9999.0,211.0,-9999.0,25.0,50.0,0.0,1.0,0.0,-9999.0,37.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,642.0,1.0,-9999.0,-9999.0,-9999.0,27.0,36.0,0.0,1.0,0.0,-9999.0,38.0,0.0,2.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,588.0,2.0,5.0,5.0,12.0,29.0,42.0,1.0,1.0,0.0,0.0,31.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,713.0,1.0,-9999.0,-9999.0,-9999.0,27.0,37.0,0.0,1.0,0.0,-9999.0,44.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,828.0,3.0,33.0,33.0,-9999.0,23.0,21.0,0.0,1.0,0.0,-9999.0,46.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,763.0,2.0,7.0,7.0,7.0,22.0,32.0,1.0,1.0,0.0,-9999.0,33.0,0.0,2.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,667.0,8.0,0.0,0.0,0.0,24.0,42.0,4.0,1.0,0.0,-9999.0,53.0,0.0,2.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,613.0,5.0,0.0,0.0,0.0,33.0,51.0,3.0,1.0,0.0,2.0,51.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,641.0,0.0,-9999.0,-9999.0,-9999.0,27.0,34.0,-9999.0,0.0,0.0,-9999.0,58.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,580.0,8.0,0.0,0.0,16.0,37.0,65.0,3.0,1.0,1.0,0.0,30.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.0,715.0,2.0,80.0,0.0,-9999.0,33.0,27.0,1.0,1.0,0.0,-9999.0,32.0,1.0,4.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,821.0,1.0,53.0,2.0,-9999.0,22.0,26.0,1.0,1.0,0.0,-9999.0,36.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,787.0,5.0,0.0,0.0,36.0,33.0,33.0,1.0,1.0,1.0,1.0,29.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,714.0,0.0,-9999.0,19.0,-9999.0,10.0,38.0,-9999.0,0.0,0.0,-9999.0,45.0,1.0,4.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,796.0,2.0,50.0,50.0,-9999.0,21.0,24.0,2.0,1.0,0.0,-9999.0,28.0,1.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,653.0,6.0,0.0,0.0,30.0,24.0,58.0,2.0,1.0,1.0,0.0,38.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,637.0,1.0,51.0,34.0,51.0,29.0,34.0,1.0,1.0,0.0,1.0,39.0,0.0,2.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,774.0,2.0,63.0,30.0,-9999.0,32.0,33.0,2.0,1.0,0.0,-9999.0,35.0,0.0,4.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,797.0,0.0,-9999.0,-9999.0,-9999.0,24.0,46.0,-9999.0,0.0,0.0,-9999.0,33.0,0.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,759.0,1.0,-9999.0,59.0,-9999.0,25.0,22.0,0.0,1.0,0.0,-9999.0,31.0,0.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,679.0,0.0,-9999.0,23.0,-9999.0,30.0,42.0,-9999.0,0.0,0.0,-9999.0,30.0,0.0,3.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,710.0,1.0,-9999.0,-9999.0,-9999.0,23.0,35.0,1.0,1.0,0.0,-9999.0,29.0,1.0,4.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,658.0,0.0,-9999.0,143.0,-9999.0,24.0,36.0,-9999.0,0.0,0.0,-9999.0,32.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,706.0,6.0,0.0,0.0,0.0,36.0,34.0,4.0,1.0,1.0,1.0,37.0,0.0,3.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,529.0,7.0,0.0,0.0,0.0,26.0,33.0,4.0,4.0,3.0,2.0,35.0,0.0,4.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,798.0,2.0,0.0,0.0,-9999.0,18.0,27.0,0.0,2.0,0.0,-9999.0,47.0,1.0,2.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,730.0,0.0,-9999.0,4.0,-9999.0,25.0,39.0,-9999.0,0.0,0.0,-9999.0,49.0,1.0,2.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,729.0,0.0,-9999.0,0.0,-9999.0,25.0,20.0,-9999.0,0.0,0.0,-9999.0,33.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,633.0,1.0,-9999.0,6.0,-9999.0,27.0,49.0,0.0,1.0,0.0,-9999.0,30.0,0.0,4.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,635.0,2.0,15.0,1.0,30.0,18.0,43.0,1.0,1.0,0.0,-9999.0,35.0,1.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,584.0,6.0,2.0,1.0,-9999.0,22.0,55.0,2.0,1.0,0.0,-9999.0,32.0,0.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,630.0,3.0,31.0,3.0,-9999.0,25.0,49.0,0.0,1.0,0.0,-9999.0,26.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.0,641.0,4.0,0.0,0.0,-9999.0,24.0,48.0,0.0,2.0,1.0,0.0,34.0,0.0,3.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,748.0,1.0,-9999.0,305.0,-9999.0,19.0,29.0,0.0,1.0,0.0,-9999.0,53.0,0.0,2.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,670.0,2.0,1.0,1.0,-9999.0,15.0,29.0,1.0,1.0,0.0,-9999.0,30.0,0.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,717.0,0.0,-9999.0,0.0,-9999.0,21.0,16.0,-9999.0,0.0,0.0,-9999.0,29.0,1.0,4.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,725.0,3.0,2.0,2.0,15.0,28.0,30.0,1.0,1.0,1.0,0.0,29.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,623.0,2.0,46.0,11.0,46.0,25.0,37.0,0.0,1.0,0.0,0.0,33.0,1.0,2.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,869.0,2.0,314.0,45.0,-9999.0,21.0,18.0,1.0,1.0,0.0,0.0,38.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,631.0,0.0,-9999.0,-9999.0,-9999.0,27.0,17.0,-9999.0,0.0,0.0,-9999.0,46.0,0.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,830.0,1.0,11.0,4.0,11.0,25.0,15.0,1.0,1.0,0.0,1.0,35.0,0.0,3.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,888.0,1.0,8.0,8.0,11.0,21.0,32.0,1.0,1.0,1.0,0.0,30.0,1.0,2.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.0,592.0,3.0,21.0,21.0,-9999.0,30.0,52.0,3.0,1.0,0.0,-9999.0,32.0,0.0,1.0
