dm_id_003,dm_id_005,dm_id_009,dm_summary_001,dm_summary_002,dm_summary_003,dm_summary_004,dm_summary_005,dm_summary_006,dm_summary_007,dm_summary_011,dm_summary_012,dm_summary_013,dm_summary_014,dm_summary_015,dm_summary_018,dm_summary_021,dm_summary_023,dm_summary_024,dm_summary_025,dm_creditdetails_001,dm_creditdetails_003,dm_creditdetails_004,dm_creditdetails_005,dm_creditdetails_006,dm_creditdetails_007,dm_creditdetails_009,dm_creditdetails_011,dm_creditdetails_012,dm_creditdetails_013,dm_creditdetails_029,dm_creditdetails_030,dm_creditdetails_031,dm_creditdetails_032,dm_creditdetails_034,dm_publicdetails_008,dm_publicdetails_009,dm_creditdetails_017,dm_repayment_1_001,dm_repayment_25_001,dm_repayment_2_001,dm_repayment_15_001,dm_creditdetails_028,dm_qc_sc_01,dm_qc_sc_02,dm_qc_sc_03,dm_qc_sc_04,dm_qc_sc_05,dm_ql_sc_01,dm_ql_sc_02,dm_ql_sc_03,dm_ql_sc_04,dm_ql_sc_05,dm_qdb_sc_01,dm_qdb_sc_02,dm_qdb_sc_03,dm_qdb_sc_04,dm_qdb_sc_05,dm_qc_so_01,dm_qc_so_02,dm_qc_so_03,dm_qc_so_04,dm_qc_so_05,dm_ql_so_01,dm_ql_so_02,dm_ql_so_03,dm_ql_so_04,dm_ql_so_05,dm_qdb_so_01,dm_qdb_so_02,dm_qdb_so_03,dm_qdb_so_04,dm_qdb_so_05,overdue,dm_creditdetails_007_numerator,dm_repayment_1_001_numerator,dm_repayment_25_001_numerator,dm_repayment_2_001_numerator,dm_repayment_15_001_numerator,fold
GZ,NONE,ZZ,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,5.802118375377063,1,7.58629630715272,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0.0,7.7057128238944275,0.0,0.0,0,0,0,0.0,0.016666666666666666,0.0,0.0,0,2,3,3,3,5,0,0,0,2,4,0,0,0,0,0,2,3,3,3,4,0,0,0,2,4,0,0,0,0,0,1,0.0,0,1,0,0,1.0
ZZ,NONE,ZZ,1,3.4339872044851463,1,3,9.72082593792907,9.145375093123823,9.90752937336246,8.997270906233448,8.304247465078474,0,0.0,0,6.580639137284949,0,0,0,4,0.0,6.650279048587422,7.1693500166706,6.570882962339584,7.371426400154664,2.0,0,0,8,1,0,0.0,0.0,0.0,6.947937068614969,0,0,0,0.041666666666666664,0.0,0.0,0.016666666666666666,0,1,5,5,5,9,1,2,2,2,4,0,0,0,1,1,1,5,5,5,8,1,2,2,2,4,0,0,0,1,1,0,0.0,1,0,0,1,5.0
ZZ,YH,ZZ,0,0.0,0,1,10.944488383578978,10.921450004820915,8.701346403039162,8.707978826622321,8.711278615130434,7,8.029758520440822,7,8.026496938945412,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,3,1,0,0.6931471805599453,0.0,0.0,0.0,0,0,0,0.9583333333333334,0.85,0.9166666666666666,0.9666666666666667,3010,0,1,3,14,20,0,0,0,4,6,0,0,0,1,2,0,1,2,6,6,0,0,0,4,6,0,0,0,1,2,0,0.0,23,51,22,58,5.0
GZ,NONE,ZZ,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7,5.916202062607435,7,8.625329850020815,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,1,1,0.0,0.0,0.0,0.0,71,3520,0,0.0,0.05,0.125,0.0,0,3,3,3,3,7,5,5,5,5,15,0,0,0,0,0,3,3,3,3,6,5,5,5,5,10,0,0,0,0,0,0,0.0,0,3,3,0,5.0
GZ,YH,ZZ,0,0.0,0,11,10.903218291644121,10.877311072607851,11.58124744479302,10.043727641450573,8.013343181386672,0,0.0,0,0.0,0,0,0,12,0.0,9.107532151994501,10.866909931142555,8.619208116822968,8.492675063602512,11.0,0,0,6,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,6,13,28,0,0,0,0,0,0,0,0,0,0,0,1,4,9,16,0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,7.0
DZ,YH,ZY,1,7.719129840906732,3,5,11.212374272809084,11.234282417169117,12.149772098911013,10.916015307290108,10.087515985121769,0,0.0,0,9.084890521258767,0,0,0,12,0.0,9.325453179076687,9.706133572908211,9.272469743441732,8.769553738990167,6.0,0,0,21,3,0,0.0,0.0,0.0,9.853824507517027,0,0,0,0.041666666666666664,0.0,0.0,0.06666666666666667,0,1,3,3,4,4,0,0,0,2,9,0,0,0,0,0,1,2,2,2,2,0,0,0,1,5,0,0,0,0,0,0,0.0,1,0,0,4,4.0
XX,NONE,ZZ,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,8.461891875631148,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,2,0,0.0,8.444837529224097,0.0,5.14166355650266,0,0,0,0.0,0.0,0.0,0.0,0,1,1,1,1,1,0,0,0,1,2,0,0,0,0,0,1,1,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0.0,0,0,0,0,4.0
GZ,YH,ZZ,0,0.0,0,2,9.076923258535832,8.67265729404031,9.478151314785551,8.991064332188461,8.531293315795018,0,0.0,0,8.210939733379021,0,0,0,2,0.0,0.0,4.61512051684126,0.0,6.765269630685382,0.0,0,106,3,2,0,0.0,0.0,6.918695219020472,0.0,0,0,1,0.0,0.0,0.0,0.0,0,3,7,7,7,7,1,1,1,1,1,0,0,0,0,0,3,7,7,7,7,1,1,1,1,1,0,0,0,0,0,0,0.0,0,0,0,0,5.0
XX,NONE,ZZ,0,0.0,0,1,6.364750756851911,5.484796933490655,9.474318717728728,9.475086413144906,9.478151314785551,0,0.0,0,0.0,0,0,0,2,0.0,0.0,0.0,0.0,3.899950424193877,0.0,0,0,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,4,4,4,5,6,0,0,0,0,0,0,1,1,1,1,3,3,3,4,5,0,0,0,0,0,0,0.0,0,0,0,0,8.0
DZ,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0.0,0,0,0,0,7.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,8.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,7.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,4.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,8.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,5.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,6.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,7.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,4.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,3.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,4.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,9.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,7.0
BK,NONE,ZZ,7,10.50152703279139,2,3,0.0,0.0,10.379442189358636,9.929691218032765,0.0,0,0.0,0,0.0,0,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,241,4,0,0,0.0,0.0,0.0,0.0,0,0,1,0.6666666666666666,0.0,0.0,0.8666666666666667,0,0,0,0,1,2,1,1,1,1,9,0,0,0,0,0,0,0,0,1,1,1,1,1,1,6,0,0,0,0,0,0,0.0,16,0,0,52,6.0
BK,NONE,ZZ,1,6.089044875446846,3,11,12.34948444082037,12.20071330991227,12.46886374196886,11.290294282372747,7.616283561580385,0,0.0,0,8.309184527686298,0,0,0,33,0.0,10.013283218359012,11.873950931646219,9.35668926831132,9.995829695710558,9.0,0,0,4,2,0,0.0,0.0,0.0,7.266128779556451,0,0,0,0.0,0.0,0.0,0.03333333333333333,0,0,1,5,6,7,3,8,15,22,22,1,1,1,1,1,0,1,5,6,6,3,8,14,17,17,1,1,1,1,1,0,3.0,0,0,0,2,3.0
DZ,YH,ZZ,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,8.734077192559303,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,4,0,0.0,0.0,0.0,6.846943139585379,0,0,0,0.0,0.0,0.0,0.0,0,1,1,2,2,4,0,1,6,6,12,1,1,2,4,6,1,1,2,2,3,0,1,6,6,11,1,1,1,1,1,0,0.0,0,0,0,0,3.0
BK,NONE,ZZ,0,0.0,0,2,8.301769763117166,7.223295679562314,10.405504493520723,9.800402224452803,9.620527646419676,0,0.0,0,9.625161575008372,0,0,1,2,0.0,5.910796644040527,8.210939733379021,0.0,5.993961427306569,1.0,0,0,7,5,0,0.0,0.0,0.0,8.790421306897867,0,0,0,0.0,0.0,0.0,0.0,0,3,3,3,3,3,6,6,6,7,10,0,0,0,0,0,3,3,3,3,3,6,6,6,6,6,0,0,0,0,0,0,1.0,0,0,0,0,3.0
NONE,YH,ZY,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,7.444833273892193,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,3,0,0.0,0.0,0.0,6.066108090103747,0,0,0,0.0,0.0,0.0,0.0,0,1,1,1,1,1,3,5,7,7,8,0,0,0,0,0,1,1,1,1,1,3,5,6,6,7,0,0,0,0,0,0,0.0,0,0,0,0,3.0
BK,YH,ZZ,1,8.114025442356757,1,4,10.881268413919793,10.864388295328752,11.543949213071892,10.821197277163698,8.704668113450987,1,12.208325106833465,1,7.365812837209472,0,0,0,15,0.0,9.151545325465678,9.990215556045952,9.033603193476129,8.405210799449524,3.0,0,0,136,1,0,0.0,0.0,0.0,7.606387389772652,0,0,0,0.08333333333333333,0.016666666666666666,0.0,0.03333333333333333,0,0,0,0,0,1,0,5,6,6,6,0,0,0,0,0,0,0,0,0,1,0,5,6,6,6,0,0,0,0,0,0,1.0,2,1,0,2,0.0
DZ,YH,ZZ,0,0.0,0,6,12.01570480403614,11.990469344939944,12.198952356328759,11.513335380943195,8.169336395928386,0,0.0,0,8.289288323000317,0,0,0,12,0.0,9.600759521879075,10.580454536867036,9.438988743924838,9.633796009005207,6.0,0,0,6,6,0,0.0,0.0,0.0,4.709530201312334,0,0,0,0.0,0.0,0.0,0.0,0,0,1,6,6,6,1,1,1,2,3,1,1,2,4,6,0,1,6,6,6,1,1,1,2,3,1,1,1,1,1,0,3.0,0,0,0,0,7.0
QT,YH,QT,1,6.85751406254539,1,1,7.640603826393634,7.115582126184454,8.533263371593732,8.527341522468053,8.531293315795018,0,0.0,0,0.0,0,0,0,1,0.0,5.552959584921617,6.999422467507961,5.099866427824199,5.217649463480582,1.0,0,0,4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.041666666666666664,0.0,0.0,0.016666666666666666,0,0,0,2,2,4,0,0,0,0,1,0,0,0,0,0,0,0,2,2,4,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,1,2.0
XX,YH,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,5.802118375377063,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,2,2,2,0,0,0,2,2,0,0,0,0,0,2,2,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,1.0
ZZ,YH,GTJY,0,0.0,0,2,9.514953305087944,9.266815218904162,9.906034306802704,9.21542741102474,9.211439767419483,0,0.0,0,9.344958673700944,0,0,0,3,0.0,7.57095858316901,8.809713540508268,7.252762418053187,7.094898526055305,2.0,0,0,3,3,0,0.0,9.292012520620208,0.0,5.739792912179234,0,0,0,0.0,0.0,0.0,0.0,0,0,1,1,2,6,3,6,7,10,12,0,2,2,2,2,0,1,1,2,4,3,6,7,9,11,0,2,2,2,2,0,0.0,0,0,0,0,0.0
NONE,YH,ZZ,0,0.0,0,8,11.500255539369428,11.49944501055635,11.53303196766023,10.598657685547298,8.010027528481734,0,0.0,0,8.586905803827538,0,0,0,19,0.0,9.372119027538808,10.25135885791871,9.229750765496005,9.088206635732526,7.0,0,0,8,4,0,0.0,0.0,0.0,5.081404364984463,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1,3,6,1,1,2,4,7,0,0,0,0,1,1,1,1,3,5,1,1,1,1,1,0,2.0,0,0,0,0,9.0
DZ,YH,QT,3,7.359467638255621,1,1,9.900533192709691,9.207436158828793,9.904037401341563,9.906532910722088,9.90752937336246,0,0.0,0,8.862341963516347,0,0,0,5,0.0,0.0,4.852030263919617,0.0,7.595186152545973,0.0,0,0,5,4,0,0.0,9.032528630660057,0.0,0.0,0,0,0,0.0,0.0,0.0,0.05,0,1,2,2,2,2,0,1,1,3,5,0,0,0,0,0,1,2,2,2,2,0,1,1,3,5,0,0,0,0,0,0,0.0,0,0,0,3,3.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,3,5,1,2,8,9,23,0,0,0,0,0,0,0,0,3,5,1,1,4,4,8,0,0,0,0,0,0,0.0,0,0,0,0,9.0
XX,YH,ZZ,0,0.0,0,2,9.372544251851037,8.969669103793757,10.206587653966265,10.087931854711062,8.019941687677365,0,0.0,0,5.8888779583328805,0,0,0,4,0.0,7.917171988845776,9.359277484750553,7.472500744737558,6.902541711929249,2.0,0,0,18,4,0,0.0,0.0,0.0,4.709530201312334,0,0,0,0.0,0.0,0.0,0.0,0,4,4,4,4,5,0,0,3,8,21,1,1,1,2,2,4,4,4,4,5,0,0,3,8,18,1,1,1,2,2,0,1.0,0,0,0,0,5.0
DZ,YH,ZY,0,0.0,0,6,10.972001393380205,9.359708203627006,11.413889352491656,10.780642367661684,8.033009498596668,0,0.0,0,0.0,0,0,1,17,0.0,7.660114319173928,8.949624747754216,7.313886831633462,8.642732734111208,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,4,5,5,8,10,0,0,0,1,1,0,0,0,0,0,4,5,5,8,10,0,0,0,1,1,0,0,0,0,0,0,1.0,0,0,0,0,4.0
XX,YH,ZYJS,0,0.0,0,1,8.54110501146255,8.27410200229233,8.531293315795018,8.527341522468053,8.519390774959724,0,0.0,0,7.186144304522325,0,0,0,1,0.0,6.602587892189336,7.52131798019924,6.418364935936212,6.100094711633431,1.0,0,0,42,25,0,0.0,0.0,0.0,4.875197323201151,0,0,0,0.0,0.0,0.0,0.0,0,2,2,2,2,3,1,6,9,21,36,0,0,0,0,0,2,2,2,2,3,1,6,7,17,24,0,0,0,0,0,0,0.0,0,0,0,0,9.0
ZZ,NONE,ZZ,0,0.0,0,4,11.014867980481917,10.811362974808937,11.035067067645114,10.168578864458095,8.701346403039162,0,0.0,0,0.0,0,0,0,5,0.0,9.387900611668426,9.433643910491758,9.38252741428954,8.613666331084154,5.0,0,0,4,1,0,0.0,0.0,0.0,14.30987198765949,0,0,0,0.0,0.0,0.0,0.0,0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,7.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,7.107425474110705,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0.0,0.0,0.0,5.638354669333745,0,0,0,0.0,0.0,0.0,0.0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,8.0
GZ,YH,ZZ,1,8.02322468471667,1,8,12.082836644444841,12.027729165685427,12.21245722068537,11.429663414101217,8.029758520440822,0,0.0,0,9.204422898212146,0,0,0,12,0.0,9.71250862865099,10.352459048953433,9.607437230413831,9.697809340363435,9.0,0,127,4,2,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.016666666666666666,0,0,0,1,7,11,1,1,4,8,27,0,1,2,4,5,0,0,1,6,9,1,1,2,3,17,0,1,1,1,1,0,0.0,0,0,0,1,4.0
ZZ,YH,ZZ,0,0.0,0,2,9.213435576883485,8.97221007835365,9.213435576883485,8.711278615130434,8.30671904320269,1,6.660575149839686,1,0.0,0,0,0,3,0.0,5.272999558563747,5.272999558563747,5.272999558563747,6.885202874511625,1.0,0,0,7,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.05,0.0,0.0,0,1,2,2,2,6,0,0,1,2,13,0,0,0,1,1,1,1,1,1,4,0,0,1,2,8,0,0,0,1,1,0,0.0,0,3,0,0,1.0
DZ,YH,ZYJS,1,6.878326468291325,1,5,11.011076100443914,10.94589979151604,11.128306557093602,9.904537001671699,8.99230873254815,0,0.0,0,0.0,0,0,1,17,0.0,8.876544550558378,11.065293708700175,8.032035314398824,8.655144800474252,4.0,0,0,3,2,0,0.0,0.0,0.0,5.14166355650266,0,0,0,0.041666666666666664,0.0,0.0,0.016666666666666666,0,0,3,6,6,8,6,6,6,6,6,0,0,0,0,1,0,3,5,5,7,6,6,6,6,6,0,0,0,0,1,0,2.0,1,0,0,1,3.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,5.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,4.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,1.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,9.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,4.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,9.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0
